navigation.draught,navigation.time,navigation.speed,navigation.heading,navigation.location.long,navigation.location.lat,navigation.course,navigation.destination.name,navigation.destination.eta,navigation.status,device.dimensions.to_port,device.dimensions.to_bow,device.dimensions.to_stern,device.dimensions.to_starboard,device.mmsi,vessel.callsign,vessel.subtype,vessel.type,vessel.imo,vessel.name
4.2,2021-01-01T07:21:56+00:00,0.0,309.0,4.15478,51.95352,339.2,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T07:26:57+00:00,0.0,309.0,4.15477,51.95354,134.8,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T07:31:57+00:00,0.0,309.0,4.15485,51.9535,151.3,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T07:36:57+00:00,0.1,310.0,4.15481,51.95347,288.3,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T07:41:55+00:00,0.1,310.0,4.15482,51.95348,83.5,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T07:46:57+00:00,0.1,310.0,4.15479,51.95347,117.6,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T07:51:55+00:00,0.0,310.0,4.15479,51.95351,168.2,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T07:56:57+00:00,0.1,310.0,4.15479,51.95354,189.7,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T08:01:56+00:00,0.1,310.0,4.1548,51.95353,133.9,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
4.2,2021-01-01T08:06:56+00:00,0.0,310.0,4.1548,51.95354,10.3,MOERDIJK,2021-12-30T21:00:00+00:00,under-way-using-engine,9,88,10,8,246046000,PHIA,hazardous-cat-c,cargo,9143415,ORION
