navigation.draught,navigation.time,navigation.speed,navigation.heading,navigation.location.long,navigation.location.lat,navigation.course,navigation.destination.name,navigation.destination.eta,navigation.status,device.dimensions.to_port,device.dimensions.to_bow,device.dimensions.to_stern,device.dimensions.to_starboard,device.mmsi,vessel.callsign,vessel.subtype,vessel.type,vessel.imo,vessel.name
3.0,2021-01-01T06:22:33+00:00,0.0,,4.59389,51.68822,319.8,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T06:31:33+00:00,0.0,,4.59385,51.68828,320.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T06:34:32+00:00,0.0,,4.59395,51.68824,323.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T06:40:34+00:00,0.0,,4.59381,51.6882,323.0,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T06:46:34+00:00,0.0,,4.59392,51.6883,324.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T06:46:34+00:00,0.0,,4.59392,51.6883,324.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T06:52:32+00:00,0.0,,4.59396,51.68826,321.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:01:34+00:00,0.0,,4.59378,51.6882,305.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:04:32+00:00,0.0,,4.59394,51.68815,277.4,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:07:35+00:00,0.0,,4.59389,51.6883,303.1,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:16:33+00:00,0.1,,4.59403,51.68823,344.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:16:33+00:00,0.1,,4.59403,51.68823,344.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:22:35+00:00,0.0,,4.59403,51.68818,356.0,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:31:34+00:00,0.0,,4.59381,51.68835,3.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:31:34+00:00,0.0,,4.59381,51.68835,3.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:40:33+00:00,0.0,,4.59382,51.68823,354.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:46:33+00:00,0.0,,4.59388,51.68831,356.4,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:46:33+00:00,0.0,,4.59388,51.68831,356.4,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:52:35+00:00,0.0,,4.59389,51.6883,4.3,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T07:58:35+00:00,0.0,,4.59389,51.68827,13.0,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:04:34+00:00,0.0,,4.59381,51.68831,357.6,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:10:35+00:00,0.0,,4.59394,51.68827,357.0,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:13:34+00:00,0.0,,4.59387,51.68832,1.2,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:13:34+00:00,0.0,,4.59387,51.68832,1.2,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:25:35+00:00,0.0,,4.59389,51.6883,8.6,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:28:34+00:00,0.0,,4.59381,51.6883,357.6,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:34:32+00:00,0.0,,4.59395,51.68831,27.9,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:40:32+00:00,0.0,,4.59389,51.68827,16.5,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:46:34+00:00,0.0,,4.59393,51.68821,352.5,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
3.0,2021-01-01T08:46:34+00:00,0.0,,4.59393,51.68821,352.5,"MOERDIJKE, ROTTERDAM",2021-11-25T14:00:00+00:00,moored,0,0,0,0,245503000,PBTD,,dredging-underwater-ops,9516650,JAN LEEGHWATER
